:ID,name,type,:LABEL,citation_count:long,reference_count:long,year:long,repo_stargazers_count:long,repo_forks_count:long,repo_open_issues_count:long,repo_updated_at,repo_created_at,title
Paper:2606.00307,Paper:2606.00307,Paper,Paper,0,28,2026,,,,,,ScaRF-SLAM: Scale-Consistent Reconstruction with Feed-Forward Models and Classical Visual SLAM
Paper:2606.00397,Paper:2606.00397,Paper,Paper,0,20,2026,,,,,,SoFiE: Soft Finger Exoskeleton for Intelligent Grasping
Paper:2606.00444,Paper:2606.00444,Paper,Paper,0,25,2026,,,,,,Real-Time Physics Simulation with Dynamic Mesh-Gaussian Reconstructions
Paper:2606.00450,Paper:2606.00450,Paper,Paper,,,2026,,,,,,Optimizing 3D Gaussian Splatting via Point Cloud Upsampling
Paper:2606.00452,Paper:2606.00452,Paper,Paper,0,25,2026,,,,,,Beyond Static Gaussians: An Empirical Investigation of Architectural Paradigms for Dynamic 3D Scene Reconstruction
Paper:2606.00576,Paper:2606.00576,Paper,Paper,0,35,2026,,,,,,Dynamic Resilient Spatio-Semantic Memory with Hybrid Localization for Mobile Manipulation
Paper:2606.00803,Paper:2606.00803,Paper,Paper,0,50,2026,,,,,,Generative Diffusion Priors for 3D Mapping of the Dark Universe
Paper:2606.00963,Paper:2606.00963,Paper,Paper,0,70,2026,,,,,,Reasmory: 3D Reconstruction as Explicit Memory for VLMs Spatial Reasoning
Paper:2606.01315,Paper:2606.01315,Paper,Paper,0,83,2026,,,,,,DeblurNVS: Geometric Latent Diffusion for Novel View Synthesis from Sparse Motion-Blurred Images
Paper:2606.01367,Paper:2606.01367,Paper,Paper,0,48,2026,,,,,,ActMVS: Active Scene Reconstruction with Monocular Multi-View Stereo
Paper:2606.01493,Paper:2606.01493,Paper,Paper,,,2026,,,,,,Splatshot: 3D Face Avatar Generation from a Single Unconstrained Photo
Paper:2606.01573,Paper:2606.01573,Paper,Paper,0,54,2026,,,,,,$\text{VG}^2$GT: Voxel-Gaussian Splatting Visual Geometry Grounded Transformer
Paper:2606.01824,Paper:2606.01824,Paper,Paper,0,24,2026,,,,,,"DisFlow: Scene Flow from Distance Field for Object Pose, Velocity Tracking, and Dynamic Object Reconstruction"
Paper:2606.01940,Paper:2606.01940,Paper,Paper,0,31,2026,,,,,,SCAPO: Self-Supervised Category-Level Articulated Pose Estimation from a Single 3D Observation
Paper:2606.01946,Paper:2606.01946,Paper,Paper,0,29,2026,,,,,,Closed-Form Pose Estimation of Endoluminal Medical Devices via Gradiometer-Based Electromagnetic Localization System
Paper:2606.02021,Paper:2606.02021,Paper,Paper,0,18,2026,,,,,,PerBite: A Curated Diagnostic Workflow for Bite-Aware Food Volume Estimation
Paper:2606.02068,Paper:2606.02068,Paper,Paper,0,44,2026,,,,,,Fast and Lightweight Novel View Synthesis with Differentiable Multiplane Image
Paper:2606.02096,Paper:2606.02096,Paper,Paper,0,52,2026,,,,,,WebSpline: Structure-Informed Splines for Real-Time 3D Gaussians from Monocular Videos
Paper:2606.02153,Paper:2606.02153,Paper,Paper,0,54,2026,,,,,,Ultra Diffusion Poser: Diffusion-Based Human Motion Tracking From Sparse Inertial Sensors and Ranging-Based Between-Sensor Distances
Paper:2606.02219,Paper:2606.02219,Paper,Paper,0,49,2026,,,,,,Symmetry-Aware 9D Pose Estimation with Sim(3)-Consistent Feature and Spherical Inception Convolution
Paper:2606.02251,Paper:2606.02251,Paper,Paper,0,36,2026,,,,,,FW-NKF: Frequency-Weighted Neural Kalman Filters
Paper:2606.02301,Paper:2606.02301,Paper,Paper,0,24,2026,,,,,,Quantitative Movement Testing: Measuring Patient Movements from a Single Smartphone Video
Paper:2606.02346,Paper:2606.02346,Paper,Paper,0,52,2026,,,,,,VEDAL: Variational Error-Driven Asynchronous Learning for 3D Gaussian Splatting Pruning
Paper:2606.02436,Paper:2606.02436,Paper,Paper,0,71,2026,,,,,,Geometry-Aware Implicit Memory for Video World Models
Paper:2606.02479,Paper:2606.02479,Paper,Paper,0,49,2026,,,,,,Retrieve What's Missing: Coverage-Maximizing Retrieval for Consistent Long Video Generation
Paper:2606.02639,Paper:2606.02639,Paper,Paper,0,34,2026,,,,,,Sparse-View Lung Nodule Volumetry from Digitally Reconstructed Radiographs via AReT: Anatomy-Regularized TensoRF
Paper:2606.02937,Paper:2606.02937,Paper,Paper,0,67,2026,,,,,,BEAST3D: Animal behavioral analysis and neural encoding from multi-view video via Gaussian splatting
Paper:2606.03120,Paper:2606.03120,Paper,Paper,,,2026,,,,,,KC-3DGS: Kurtosis-Constrained Gaussian Splatting for High-Fidelity View Synthesis
Paper:2606.03287,Paper:2606.03287,Paper,Paper,0,52,2026,,,,,,BA-T: An Iterative Transformer for Two-View Bundle Adjustment
Paper:2606.03479,Paper:2606.03479,Paper,Paper,,,2026,,,,,,PersistGS: Differentiable Physics for Object Permanence in 4D Gaussian Splatting
Paper:2606.03509,Paper:2606.03509,Paper,Paper,0,59,2026,,,,,,EvoMemNav: Efficient Self-Evolving Fine-Grained Memory for Zero-Shot Embodied Navigation
Paper:2606.03682,Paper:2606.03682,Paper,Paper,,,2026,,,,,,"GN0: Toward a Unified Paradigm for Generation, Evaluation, and Policy Learning in Visual-Language Navigation"
Paper:2606.03748,Paper:2606.03748,Paper,Paper,0,90,2026,,,,,,Ultralytics YOLO26: Unified Real-Time End-to-End Vision Models
Paper:2606.03877,Paper:2606.03877,Paper,Paper,0,47,2026,,,,,,MLP Splatting: Object-Centric Neural Fields
Paper:2606.03905,Paper:2606.03905,Paper,Paper,0,31,2026,,,,,,Semantic-weighted ICP for LiDAR Odometry: Class-Aware Residual Reweighting for Robust Scan Registration
Paper:2606.03909,Paper:2606.03909,Paper,Paper,0,63,2026,,,,,,SparseStreet: Sparse Gaussian Splatting for Real-Time Street Scene Simulation
Paper:2606.03931,Paper:2606.03931,Paper,Paper,0,11,2026,,,,,,Multi-Robot Bearing-only Pose Estimation via Angle Rigidity
Paper:2606.03994,Paper:2606.03994,Paper,Paper,0,64,2026,,,,,,SimuScene: Simulation-Ready Compositional 3D Scene Reconstruction from a Single Image
Paper:2606.04226,Paper:2606.04226,Paper,Paper,0,33,2026,,,,,,PerceptTwin: Semantic Scene Reconstruction for Iterative LLM Planning and Verification
Paper:2606.04480,Paper:2606.04480,Paper,Paper,0,39,2026,,,,,,IMPose: Interactive Multi-person Pose Estimation with Dynamic Correction Propagation
Paper:2606.04788,Paper:2606.04788,Paper,Paper,0,42,2026,,,,,,Z-FLoc: Zero-Shot Floorplan Localization via Geometric Primitives
Paper:2606.04992,Paper:2606.04992,Paper,Paper,0,29,2026,,,,,,Multi-Camera AR Guidance System for Surgical Instrument Handling and Assembly: Investigating Workload and Efficiency
Paper:2606.05011,Paper:2606.05011,Paper,Paper,0,23,2026,,,,,,CIPER: A Unified Framework for Cross-view Image-retrieval and Pose-estimation
Paper:2606.05035,Paper:2606.05035,Paper,Paper,0,0,2026,,,,,,Anchor3R: Streaming 3D Reconstruction with Transient Anchors for Long-Horizon Visual Mapping
Paper:2606.05124,Paper:2606.05124,Paper,Paper,,,2026,,,,,,Geometry Gaussians: Decoupling Appearance and Geometry in Gaussian Splatting
Paper:2606.05437,Paper:2606.05437,Paper,Paper,0,68,2026,,,,,,Uncertainty-Aware Adaptive Sensor Fusion for Autonomous Navigation
Paper:2606.05491,Paper:2606.05491,Paper,Paper,0,22,2026,,,,,,Unpaired RGB-Thermal Gaussian-Splatting Using Visual Geometric Transformers
Paper:2606.05650,Paper:2606.05650,Paper,Paper,,,2026,,,,,,GS-NFS: Bandwidth-adaptive Streaming of Dynamic Gaussian Splats and Point Clouds
Paper:2606.05774,Paper:2606.05774,Paper,Paper,0,87,2026,,,,,,LiAuto-GeoX: Efficient Grounded Driving Transformer
Paper:2606.05998,Paper:2606.05998,Paper,Paper,1,11,2026,,,,,,Deep Learning-based 3D Oral Cavity Reconstruction Using 2D Intraoral Images
Paper:2606.06039,Paper:2606.06039,Paper,Paper,0,49,2026,,,,,,Texture-preserving implicit neural representation for Cone beam CT truncated reconstruction
Paper:2606.06685,Paper:2606.06685,Paper,Paper,,,2026,,,,,,RigPAPR: Rig-Based Animation of Static Neural Point Clouds from a Fixed-Viewpoint Video
Paper:2606.06878,Paper:2606.06878,Paper,Paper,0,42,2026,,,,,,A Cross-view Fusion Framework for Robust 6-DoF Grasp Pose Estimation
Paper:2606.06903,Paper:2606.06903,Paper,Paper,0,45,2026,,,,,,Beyond Skeletons: Learning Animation Directly from Driving Videos with Same2X Training Strategy
Paper:2606.07419,Paper:2606.07419,Paper,Paper,0,90,2026,,,,,,DisPOSE: Projected Polystochastic Diffusion for Self-Supervised Multi-View 3D Human Pose Estimation
Paper:2606.07670,Paper:2606.07670,Paper,Paper,0,16,2026,,,,,,Liquid Neural Networks as a Drop-in Continuous-Time Deformation Field for Dynamic 3D Gaussian Splatting
Paper:2606.07891,Paper:2606.07891,Paper,Paper,0,41,2026,,,,,,C3VD-DEFCOL: A Deformable Colonoscopy Dataset with Time-Resolved 3D Ground Truth and Realistic Appearance
Paper:2606.08205,Paper:2606.08205,Paper,Paper,0,44,2026,,,,,,Empowering Feed-Forward Reconstruction Models with Metric Scale via Satellite Images
Paper:2606.08284,Paper:2606.08284,Paper,Paper,0,31,2026,,,,,,G2G: Exploiting Intra-Group Geometry for Inter-Group Pose Estimation
Paper:2606.09139,Paper:2606.09139,Paper,Paper,,,2026,,,,,,A Geometric Framework for Absolute Pose and Velocity Estimation with Event Cameras
Repo:1adrianb/binary-human-pose-estimation,Repo:1adrianb/binary-human-pose-estimation,Repo,Repo,,,,214,68,7,2026-01-28T09:06:52Z,2017-01-09T16:50:03Z,
Repo:3DOM-FBK/deep-image-matching,Repo:3DOM-FBK/deep-image-matching,Repo,Repo,,,,541,76,14,2026-06-06T00:48:48Z,2023-09-14T09:34:41Z,
Repo:93won/lidar_odometry,Repo:93won/lidar_odometry,Repo,Repo,,,,533,80,0,2026-05-27T13:44:12Z,2025-09-26T07:36:39Z,
Repo:AIBluefisher/DAGSfM,Repo:AIBluefisher/DAGSfM,Repo,Repo,,,,420,90,18,2026-05-13T06:30:16Z,2018-12-13T11:43:23Z,
Repo:AIRLab-POLIMI/ros2-aruco-pose-estimation,Repo:AIRLab-POLIMI/ros2-aruco-pose-estimation,Repo,Repo,,,,74,30,4,2026-05-23T15:09:17Z,2024-02-05T11:40:06Z,
Repo:ActiveVisionLab/DFNet,Repo:ActiveVisionLab/DFNet,Repo,Repo,,,,109,13,0,2026-04-01T07:01:47Z,2022-07-07T15:41:31Z,
Repo:ActiveVisionLab/MobileBrick,Repo:ActiveVisionLab/MobileBrick,Repo,Repo,,,,147,5,2,2026-02-24T22:32:25Z,2023-02-13T21:37:13Z,
Repo:ActiveVisionLab/nerfmm,Repo:ActiveVisionLab/nerfmm,Repo,Repo,,,,576,53,5,2026-04-18T15:16:31Z,2021-02-08T09:37:47Z,
Repo:ActiveVisionLab/nope-nerf,Repo:ActiveVisionLab/nope-nerf,Repo,Repo,,,,407,33,24,2026-04-09T08:23:55Z,2022-11-27T13:46:21Z,
Repo:AdaptiveMotorControlLab/FMPose3D,Repo:AdaptiveMotorControlLab/FMPose3D,Repo,Repo,,,,132,19,0,2026-06-08T13:48:56Z,2026-02-02T08:22:12Z,
Repo:AndreiBarsan/DynSLAM,Repo:AndreiBarsan/DynSLAM,Repo,Repo,,,,575,177,18,2026-03-31T14:17:23Z,2017-05-20T15:18:05Z,
Repo:Angtian/NeMo,Repo:Angtian/NeMo,Repo,Repo,,,,89,13,0,2024-10-18T07:12:29Z,2020-12-11T14:26:37Z,
Repo:Anttwo/SuGaR,Repo:Anttwo/SuGaR,Repo,Repo,,,,3404,300,187,2026-06-08T19:52:53Z,2023-11-27T02:49:09Z,
Repo:BatFaceWayne/DeGauss,Repo:BatFaceWayne/DeGauss,Repo,Repo,,,,63,5,1,2026-06-04T12:12:31Z,2025-03-12T08:45:26Z,
Repo:BertaBescos/DynaSLAM,Repo:BertaBescos/DynaSLAM,Repo,Repo,,,,933,207,64,2026-06-05T12:28:26Z,2018-02-26T16:01:37Z,
Repo:BoomStarcuc/3DSfMFaceReconstruction,Repo:BoomStarcuc/3DSfMFaceReconstruction,Repo,Repo,,,,63,10,4,2025-05-14T22:04:14Z,2021-08-24T17:45:19Z,
Repo:BrandonHanx/HeadSculpt,Repo:BrandonHanx/HeadSculpt,Repo,Repo,,,,117,4,2,2026-05-16T05:59:42Z,2023-06-05T16:08:04Z,
Repo:CNJianLiu/6D-CLGrasp,Repo:CNJianLiu/6D-CLGrasp,Repo,Repo,,,,67,6,0,2026-05-30T13:00:43Z,2022-05-31T08:42:56Z,
Repo:CNJianLiu/Diff9D,Repo:CNJianLiu/Diff9D,Repo,Repo,,,,59,2,0,2026-05-30T13:00:45Z,2025-02-04T18:01:52Z,
Repo:CNJianLiu/SinRef-6D,Repo:CNJianLiu/SinRef-6D,Repo,Repo,,,,63,3,0,2026-06-01T04:38:01Z,2025-03-06T14:37:39Z,
Repo:ChanglongJiangGit/A2J-Transformer,Repo:ChanglongJiangGit/A2J-Transformer,Repo,Repo,,,,108,9,22,2026-03-28T07:48:44Z,2023-03-23T14:57:13Z,
Repo:DIYer22/bpycv,Repo:DIYer22/bpycv,Repo,Repo,,,,502,60,5,2026-06-04T18:10:09Z,2019-12-29T12:46:59Z,
Repo:DSaurus/Tensor4D,Repo:DSaurus/Tensor4D,Repo,Repo,,,,230,10,12,2026-06-06T13:42:51Z,2023-03-24T18:15:05Z,
Repo:Danial-Kord/DigiHuman,Repo:Danial-Kord/DigiHuman,Repo,Repo,,,,570,87,11,2026-05-25T05:32:00Z,2022-02-03T16:14:52Z,
Repo:Daniil-Osokin/gccpm-look-into-person-cvpr19.pytorch,Repo:Daniil-Osokin/gccpm-look-into-person-cvpr19.pytorch,Repo,Repo,,,,169,29,3,2026-04-03T07:16:29Z,2019-06-30T09:02:50Z,
Repo:Daniil-Osokin/lightweight-human-pose-estimation.pytorch,Repo:Daniil-Osokin/lightweight-human-pose-estimation.pytorch,Repo,Repo,,,,2239,494,2,2026-06-04T13:10:12Z,2019-03-02T20:57:11Z,
Repo:DeepLabCut/DeepLabCut,Repo:DeepLabCut/DeepLabCut,Repo,Repo,,,,5668,1787,39,2026-06-09T00:50:41Z,2018-03-26T22:29:12Z,
Repo:DenisTome/Lifting-from-the-Deep-release,Repo:DenisTome/Lifting-from-the-Deep-release,Repo,Repo,,,,449,133,5,2026-05-21T01:24:14Z,2017-04-27T14:23:10Z,
Repo:Easonyesheng/A2PM-MESA,Repo:Easonyesheng/A2PM-MESA,Repo,Repo,,,,161,17,0,2026-06-08T02:04:14Z,2024-07-09T07:24:59Z,
Repo:Enigmatisms/NeRF,Repo:Enigmatisms/NeRF,Repo,Repo,,,,73,2,1,2025-08-03T13:14:24Z,2022-03-14T13:01:18Z,
Repo:Ewenwan/MVision,Repo:Ewenwan/MVision,Repo,Repo,,,,8650,2788,19,2026-06-08T01:42:25Z,2017-09-24T06:25:27Z,
Repo:FORTH-ModelBasedTracker/MocapNET,Repo:FORTH-ModelBasedTracker/MocapNET,Repo,Repo,,,,939,143,21,2026-06-05T17:48:50Z,2019-07-05T11:13:29Z,
Repo:FangjinhuaWang/IterMVS,Repo:FangjinhuaWang/IterMVS,Repo,Repo,,,,169,19,2,2026-03-30T13:39:58Z,2021-09-23T15:11:39Z,
Repo:FrozenBurning/Relighting4D,Repo:FrozenBurning/Relighting4D,Repo,Repo,,,,279,19,3,2026-04-11T14:13:11Z,2022-07-10T12:34:58Z,
Repo:GAP-LAB-CUHK-SZ/gaustudio,Repo:GAP-LAB-CUHK-SZ/gaustudio,Repo,Repo,,,,1743,101,34,2026-06-08T19:52:54Z,2023-12-16T16:28:54Z,
Repo:GONGJIA0208/Diffpose,Repo:GONGJIA0208/Diffpose,Repo,Repo,,,,192,11,20,2026-06-06T02:14:37Z,2023-04-28T02:07:06Z,
Repo:GSNCodes/ArUCo-Markers-Pose-Estimation-Generation-Python,Repo:GSNCodes/ArUCo-Markers-Pose-Estimation-Generation-Python,Repo,Repo,,,,321,100,3,2026-06-07T08:11:23Z,2021-01-03T16:46:46Z,
Repo:GSORF/Visual-GPS-SLAM,Repo:GSORF/Visual-GPS-SLAM,Repo,Repo,,,,322,86,3,2026-05-24T13:01:29Z,2017-11-07T17:31:57Z,
Repo:Gaochao-hit/LIO-SAM_based_relocalization,Repo:Gaochao-hit/LIO-SAM_based_relocalization,Repo,Repo,,,,601,107,10,2026-06-01T12:01:28Z,2020-07-26T03:34:23Z,
Repo:Garfield-kh/PoseTriplet,Repo:Garfield-kh/PoseTriplet,Repo,Repo,,,,317,25,3,2026-05-07T10:07:16Z,2022-03-30T04:24:19Z,
Repo:GengDavid/pytorch-cpn,Repo:GengDavid/pytorch-cpn,Repo,Repo,,,,499,97,21,2026-05-28T22:49:09Z,2018-06-21T15:45:20Z,
Repo:GigaFlopsis/image_pose_estimation,Repo:GigaFlopsis/image_pose_estimation,Repo,Repo,,,,52,10,1,2026-05-26T03:36:02Z,2018-12-03T22:04:21Z,
Repo:Gorilla-Lab-SCUT/HelixSurf,Repo:Gorilla-Lab-SCUT/HelixSurf,Repo,Repo,,,,92,5,6,2024-07-23T06:24:28Z,2022-11-14T07:32:36Z,
Repo:GradientSpaces/Rectified-Point-Flow,Repo:GradientSpaces/Rectified-Point-Flow,Repo,Repo,,,,191,15,6,2026-05-20T06:34:55Z,2025-06-02T17:18:15Z,
Repo:HKUST-Aerial-Robotics/A-LOAM,Repo:HKUST-Aerial-Robotics/A-LOAM,Repo,Repo,,,,2414,830,52,2026-06-09T01:45:29Z,2019-03-06T15:31:46Z,
Repo:HannesStark/SMPL-NeRF,Repo:HannesStark/SMPL-NeRF,Repo,Repo,,,,59,6,1,2025-10-19T08:54:14Z,2020-03-31T06:39:25Z,
Repo:HengyiWang/Co-SLAM,Repo:HengyiWang/Co-SLAM,Repo,Repo,,,,475,46,23,2026-05-30T02:49:08Z,2023-04-28T08:58:55Z,
Repo:Horacehxw/Dynamic_ORB_SLAM2,Repo:Horacehxw/Dynamic_ORB_SLAM2,Repo,Repo,,,,128,39,3,2026-05-13T17:12:09Z,2019-04-04T02:04:57Z,
Repo:HowieMa/NSRMhand,Repo:HowieMa/NSRMhand,Repo,Repo,,,,103,16,9,2025-09-10T07:58:08Z,2020-01-09T05:12:48Z,
Repo:Hzzone/pytorch-openpose,Repo:Hzzone/pytorch-openpose,Repo,Repo,,,,2315,418,74,2026-06-02T05:32:08Z,2018-11-12T08:11:22Z,
Repo:IDEA-Research/DWPose,Repo:IDEA-Research/DWPose,Repo,Repo,,,,2749,169,41,2026-06-09T02:39:15Z,2023-07-26T09:12:37Z,
Repo:IDEA-Research/detrex,Repo:IDEA-Research/detrex,Repo,Repo,,,,2295,245,83,2026-06-05T07:40:45Z,2022-08-01T07:48:17Z,
Repo:ItsWajdy/modeler,Repo:ItsWajdy/modeler,Repo,Repo,,,,51,17,1,2025-12-09T02:05:37Z,2018-12-19T05:07:25Z,
Repo:JIA-Lab-research/Ref-NPR,Repo:JIA-Lab-research/Ref-NPR,Repo,Repo,,,,126,10,4,2026-02-28T17:21:29Z,2023-03-24T08:04:35Z,
Repo:JOP-Lee/READ,Repo:JOP-Lee/READ,Repo,Repo,,,,449,57,29,2026-05-27T06:33:08Z,2022-05-10T06:44:58Z,
Repo:JeffLIrion/python-graphslam,Repo:JeffLIrion/python-graphslam,Repo,Repo,,,,238,31,1,2026-03-30T01:33:01Z,2020-02-09T01:39:40Z,
Repo:JiawangBian/GMS-Feature-Matcher,Repo:JiawangBian/GMS-Feature-Matcher,Repo,Repo,,,,1114,361,10,2026-06-06T05:30:28Z,2016-10-26T08:37:06Z,
Repo:JingwenWang95/DSP-SLAM,Repo:JingwenWang95/DSP-SLAM,Repo,Repo,,,,554,93,13,2026-05-15T17:09:44Z,2021-10-25T18:47:26Z,
Repo:JohannaXie/GauSS-MI,Repo:JohannaXie/GauSS-MI,Repo,Repo,,,,91,4,3,2026-05-28T12:50:55Z,2025-04-25T06:27:25Z,
Repo:JokerJohn/opensource_slam_noted,Repo:JokerJohn/opensource_slam_noted,Repo,Repo,,,,149,38,0,2026-04-23T07:38:58Z,2020-08-17T13:53:16Z,
Repo:JulianKnodt/nerf_atlas,Repo:JulianKnodt/nerf_atlas,Repo,Repo,,,,119,17,4,2025-10-03T11:36:35Z,2021-05-04T06:28:35Z,
Repo:Jumpat/SegmentAnythingin3D,Repo:Jumpat/SegmentAnythingin3D,Repo,Repo,,,,1020,65,35,2026-06-08T08:49:04Z,2023-04-24T08:24:39Z,
Repo:JunkyByte/deepcharuco,Repo:JunkyByte/deepcharuco,Repo,Repo,,,,63,11,0,2026-05-27T21:21:01Z,2023-02-25T17:08:45Z,
Repo:JunkyByte/easy_ViTPose,Repo:JunkyByte/easy_ViTPose,Repo,Repo,,,,246,38,2,2026-04-28T07:14:43Z,2023-05-04T00:17:42Z,
Repo:KTH-RPL/neural_graph_mapping,Repo:KTH-RPL/neural_graph_mapping,Repo,Repo,,,,152,11,3,2026-02-22T06:07:56Z,2024-03-20T10:43:55Z,
Repo:KeKsBoTer/c3dgs,Repo:KeKsBoTer/c3dgs,Repo,Repo,,,,395,41,11,2026-06-06T13:58:43Z,2023-12-21T15:30:55Z,
Repo:KeKsBoTer/web-splat,Repo:KeKsBoTer/web-splat,Repo,Repo,,,,277,31,14,2026-06-06T05:56:48Z,2023-09-21T21:17:26Z,
Repo:Khrylx/EgoPose,Repo:Khrylx/EgoPose,Repo,Repo,,,,93,23,1,2026-06-08T05:54:22Z,2019-07-30T18:28:32Z,
Repo:KinglittleQ/SuperPoint_SLAM,Repo:KinglittleQ/SuperPoint_SLAM,Repo,Repo,,,,669,143,14,2026-06-06T19:52:39Z,2019-07-07T06:47:48Z,
Repo:KumarRobotics/SLIDE_SLAM,Repo:KumarRobotics/SLIDE_SLAM,Repo,Repo,,,,251,25,1,2026-06-05T10:46:59Z,2024-06-18T14:34:13Z,
Repo:Kunhao-Liu/3D-OVS,Repo:Kunhao-Liu/3D-OVS,Repo,Repo,,,,128,6,2,2026-05-07T06:40:10Z,2023-05-23T13:39:21Z,
Repo:Kunhao-Liu/StyleRF,Repo:Kunhao-Liu/StyleRF,Repo,Repo,,,,161,13,16,2025-09-10T08:24:36Z,2023-03-15T09:29:03Z,
Repo:KylinC/mPose3D,Repo:KylinC/mPose3D,Repo,Repo,,,,119,13,1,2026-05-16T10:34:17Z,2021-05-19T12:02:39Z,
Repo:KyungMinJin/HANet,Repo:KyungMinJin/HANet,Repo,Repo,,,,54,4,4,2025-07-10T07:06:08Z,2022-10-12T04:32:22Z,
Repo:Lakonik/SSDNeRF,Repo:Lakonik/SSDNeRF,Repo,Repo,,,,447,25,21,2026-04-15T09:06:50Z,2023-03-22T08:32:53Z,
Repo:LetianHuang/op43dgs,Repo:LetianHuang/op43dgs,Repo,Repo,,,,209,19,4,2026-05-27T06:33:00Z,2024-07-04T15:45:32Z,
Repo:LiangliangNan/MVStudio,Repo:LiangliangNan/MVStudio,Repo,Repo,,,,277,67,0,2026-05-15T05:02:31Z,2018-03-26T09:50:24Z,
Repo:LingDong-/PoseOSC,Repo:LingDong-/PoseOSC,Repo,Repo,,,,80,17,15,2026-06-06T19:30:08Z,2019-09-13T01:32:27Z,
Repo:Linyou/taichi-ngp-renderer,Repo:Linyou/taichi-ngp-renderer,Repo,Repo,,,,373,18,5,2026-05-11T14:02:52Z,2022-10-19T21:06:25Z,
Repo:LiuLimingCode/HFNet_SLAM,Repo:LiuLimingCode/HFNet_SLAM,Repo,Repo,,,,137,20,11,2026-06-01T10:03:38Z,2022-05-25T08:34:07Z,
Repo:MISTLab/DOOR-SLAM,Repo:MISTLab/DOOR-SLAM,Repo,Repo,,,,249,35,0,2026-06-03T07:17:41Z,2019-08-27T19:05:40Z,
Repo:MISTLab/Swarm-SLAM,Repo:MISTLab/Swarm-SLAM,Repo,Repo,,,,650,73,2,2026-06-04T02:38:42Z,2023-01-11T23:20:19Z,
Repo:MIT-SPARK/Kimera-VIO,Repo:MIT-SPARK/Kimera-VIO,Repo,Repo,,,,1872,471,54,2026-06-07T05:38:09Z,2019-09-17T14:20:56Z,
Repo:MIT-SPARK/VGGT-SLAM,Repo:MIT-SPARK/VGGT-SLAM,Repo,Repo,,,,967,107,9,2026-06-09T00:23:55Z,2025-06-02T17:59:13Z,
Repo:MVIG-SJTU/AlphaPose,Repo:MVIG-SJTU/AlphaPose,Repo,Repo,,,,8570,2029,305,2026-06-07T07:38:05Z,2018-01-17T02:33:17Z,
Repo:MVIG-SJTU/RMPE,Repo:MVIG-SJTU/RMPE,Repo,Repo,,,,262,83,15,2026-05-08T17:23:36Z,2016-12-07T02:56:39Z,
Repo:Madaoer/S3IM-Neural-Fields,Repo:Madaoer/S3IM-Neural-Fields,Repo,Repo,,,,241,8,1,2026-02-24T01:22:27Z,2023-08-11T02:49:39Z,
Repo:MasterHow/EventPointPose,Repo:MasterHow/EventPointPose,Repo,Repo,,,,65,6,2,2026-04-20T07:06:27Z,2022-06-09T13:56:20Z,
Repo:MaverickPeter/MR_SLAM,Repo:MaverickPeter/MR_SLAM,Repo,Repo,,,,360,29,8,2026-06-05T03:43:01Z,2022-07-31T08:27:10Z,
Repo:MegviiRobot/CamLaserCalibraTool,Repo:MegviiRobot/CamLaserCalibraTool,Repo,Repo,,,,713,205,19,2026-05-29T09:26:07Z,2018-12-14T07:57:12Z,
Repo:MichaelGrupp/evo,Repo:MichaelGrupp/evo,Repo,Repo,,,,4249,791,9,2026-06-08T02:57:33Z,2017-09-13T19:40:00Z,
Repo:MiraPurkrabek/BBoxMaskPose,Repo:MiraPurkrabek/BBoxMaskPose,Repo,Repo,,,,229,18,0,2026-06-03T23:54:38Z,2024-11-23T13:02:53Z,
Repo:MiraPurkrabek/ProbPose_code,Repo:MiraPurkrabek/ProbPose_code,Repo,Repo,,,,56,4,1,2026-06-01T01:54:12Z,2024-11-26T08:16:21Z,
Repo:MiraPurkrabek/RePoGen,Repo:MiraPurkrabek/RePoGen,Repo,Repo,,,,54,6,1,2026-04-29T08:37:16Z,2023-07-12T14:57:54Z,
Repo:MobileRoboticsSkoltech/RecSync-android,Repo:MobileRoboticsSkoltech/RecSync-android,Repo,Repo,,,,69,20,7,2026-04-17T15:14:31Z,2021-04-13T21:57:21Z,
Repo:MouseLand/facemap,Repo:MouseLand/facemap,Repo,Repo,,,,195,77,16,2026-06-08T05:43:22Z,2016-09-21T14:21:25Z,
Repo:MrTornado24/IDE-3D,Repo:MrTornado24/IDE-3D,Repo,Repo,,,,482,43,14,2026-02-18T11:27:47Z,2022-09-08T17:24:00Z,
Repo:MrTornado24/Next3D,Repo:MrTornado24/Next3D,Repo,Repo,,,,501,30,25,2026-05-27T12:43:35Z,2022-11-21T17:56:20Z,
Repo:NVIDIA-AI-IOT/trt_pose_hand,Repo:NVIDIA-AI-IOT/trt_pose_hand,Repo,Repo,,,,232,52,20,2026-04-02T08:01:13Z,2020-12-09T00:38:29Z,
Repo:NVIDIA-ISAAC-ROS/isaac_ros_pose_estimation,Repo:NVIDIA-ISAAC-ROS/isaac_ros_pose_estimation,Repo,Repo,,,,456,50,43,2026-06-05T08:20:19Z,2021-11-04T20:58:24Z,
Repo:NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,Repo:NVIDIA-ISAAC-ROS/isaac_ros_visual_slam,Repo,Repo,,,,1382,195,73,2026-06-08T20:08:35Z,2021-10-13T23:07:14Z,
Repo:NVIDIAGameWorks/kaolin-wisp,Repo:NVIDIAGameWorks/kaolin-wisp,Repo,Repo,,,,1497,140,40,2026-05-28T10:10:34Z,2022-07-26T13:03:29Z,
